Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 46.9 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 143541 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
03.09.2018, 11:35:28,57.139295,-2.674473,-113.6
03.09.2018, 11:35:29,57.139383,-2.674363,-112.51
03.09.2018, 11:35:30,57.139447,-2.674228,-109.34
03.09.2018, 11:35:31,57.139516,-2.674084,-110.88
03.09.2018, 11:35:32,57.139585,-2.67392,-109.78
03.09.2018, 11:35:33,57.139647,-2.673741,-110.15
03.09.2018, 11:35:34,57.139705,-2.673565,-110.88
03.09.2018, 11:35:35,57.139776,-2.673399,-110.78
03.09.2018, 11:35:36,57.139828,-2.673219,-111.14
03.09.2018, 11:35:37,57.139874,-2.673043,-108.97
03.09.2018, 11:35:38,57.13992,-2.672875,-108.57
03.09.2018, 11:35:39,57.139971,-2.672707,-109.29
03.09.2018, 11:35:40,57.140025,-2.672538,-112.24
03.09.2018, 11:35:41,57.140083,-2.672371,-112.12
03.09.2018, 11:35:42,57.140146,-2.6722,-108.22
03.09.2018, 11:35:43,57.140212,-2.67203,-111.09
03.09.2018, 11:35:43,57.140283,-2.671856,-110.5
03.09.2018, 11:35:44,57.140362,-2.67169,-110.3
03.09.2018, 11:35:45,57.140433,-2.67152,-112.05
03.09.2018, 11:35:46,57.140498,-2.671354,-113.88
03.09.2018, 11:35:47,57.14056,-2.671192,-113.35
03.09.2018, 11:35:48,57.140615,-2.671024,-113.39
03.09.2018, 11:35:49,57.140692,-2.670827,-113.38
03.09.2018, 11:35:49,57.140766,-2.670644,-114.84
03.09.2018, 11:35:50,57.140831,-2.670481,-115.09
03.09.2018, 11:35:51,57.140885,-2.670326,-116.48
03.09.2018, 11:35:52,57.140939,-2.670156,-114.87
03.09.2018, 11:35:53,57.140998,-2.669978,-116.5
03.09.2018, 11:35:54,57.141062,-2.669798,-115.58
03.09.2018, 11:35:55,57.141128,-2.669609,-112.53
03.09.2018, 11:35:56,57.14119,-2.669411,-113.91
03.09.2018, 11:35:57,57.141239,-2.669215,-108.74
03.09.2018, 11:35:58,57.141275,-2.669011,-107.12
03.09.2018, 11:35:59,57.141288,-2.668804,-109.46
03.09.2018, 11:36:00,57.141287,-2.668607,-108.42
03.09.2018, 11:36:01,57.14129,-2.668397,-110.88
03.09.2018, 11:36:02,57.141293,-2.668195,-106.98
03.09.2018, 11:36:03,57.1413,-2.667992,-107.78
03.09.2018, 11:36:04,57.141307,-2.66778,-107.03
03.09.2018, 11:36:05,57.141318,-2.667566,-103.15
03.09.2018, 11:36:06,57.141339,-2.667361,-104.92
03.09.2018, 11:36:07,57.141371,-2.667137,-109.49
